locationabbr,year,COPD_Prevalence_overall_z,COPD_Prevalence_sex_diff_z,COPD_Prevalence_race_diff_z,Smoking_Rate_overall_z,Smoking_Rate_sex_diff_z,Smoking_Rate_race_diff_z,Mortality_Underlying_overall_z,Mortality_Underlying_sex_diff_z,Mortality_Underlying_race_diff_z,Mortality_Any_Cause_overall_z,Mortality_Any_Cause_sex_diff_z,Mortality_Any_Cause_race_diff_z,Hospitalization_Any_Dx_overall_z,Hospitalization_Any_Dx_sex_diff_z,Hospitalization_Any_Dx_race_diff_z,Hospitalization_Principal_Dx_overall_z,Hospitalization_Principal_Dx_sex_diff_z,Hospitalization_Principal_Dx_race_diff_z,COPD_Prevalence_yoy_change_z,Smoking_Rate_yoy_change_z,Mortality_Underlying_yoy_change_z,Mortality_Any_Cause_yoy_change_z,Hospitalization_Any_Dx_yoy_change_z,Hospitalization_Principal_Dx_yoy_change_z,Smoking_vs_Prevalence_Diff_z,Mortality_Any_vs_Underlying_Diff_z
AR,2021,1.508002547135221,-0.39262466740703894,-1.1046828277383502,1.0928435340079141,-0.8039841029102491,4.950297662454375,2.48868144315179,0.2594754698791082,-2.662323423893271,1.6679345598251458,0.1267233015897367,-1.7463965664271484,0.21138532815288377,-0.9873721648509582,-0.9267005472448729,-0.3062698264705207,-0.9841438334472168,-1.5302976782028865,1.1557350314792427,0.07069668588389806,0.8995515543379399,1.0694534689254187,0.8975568025448889,0.4245806974894983,0.8147161773129671,0.8926076315451977
AR,2022,1.6238569880208564,-1.8077726185557481,0.24137672918991407,0.0,0.0,0.0,0.0,3.0646344785661155e-16,5.060717925350181e-16,0.0,0.0,2.1861564096451463e-16,6.191698820370289e-16,0.0,0.0,-3.64753920184986e-16,0.0,0.0,0.34533915283244304,0.19863193413443037,0.4297895386848198,-0.4196111162651748,0.4022933359531351,0.5523798848954252,-8.051929157166427e-16,5.714206248188894e-16
AZ,2019,-0.05603240482085621,-0.39262466740703894,1.3630930266301344,0.5983138281604141,-0.28489396867356614,0.0,-0.11834731381514277,-0.4803056570102613,0.32791447011058433,-1.0953365092369656,-1.3430466085006136,0.28966796964774194,-0.09012050450563663,-1.1855674020590345,-0.30626451532950627,0.12904716257164264,-1.325114297776561,-0.6500979376233645,-0.0598587864909568,0.19863193413443037,0.4297895386848198,-0.4196111162651748,0.4022933359531351,0.5523798848954252,0.6589000379887046,-1.575330643227717
AZ,2020,-0.4035957274777623,1.0225232837416702,1.1387497671420903,-1.6400837877809014,1.2853536873923996,0.0,-0.31949476707582913,-0.5023886757233742,-0.26010487185054015,-0.7593091014559558,-0.7843621397528215,0.09866384972582283,-0.5942277998609947,-1.2502842142086117,-0.39153609750588986,-0.6717718267040349,0.2182256986615276,-0.6180906743295644,-1.2754526044611563,-2.9449198800215064,-0.5285249732475494,1.0694534689254154,-1.434308685991281,-0.7592433542706645,-1.6925071554501652,-0.9371151144021872
AZ,2021,-0.5773773888062153,-0.006675226184663714,-0.03905234517014101,-1.2106237800712303,-0.5055072757241564,0.0,-0.256389683699928,-1.4188339523176658,-0.13703105609123503,-0.5972654276529304,-1.4118077738849564,-0.07461823845076376,-0.5432506576340483,-1.4060090434435244,-0.10809335835159063,-0.8894303212251166,-0.48166104390923387,-0.26200987018603045,-0.6676556954760565,0.8017552473155112,0.7304372287028159,0.2984657141566846,0.5880171359250427,0.19588741476310328,-1.182563426752579,-0.7338125870746997
AZ,2022,-0.11395962526367388,-1.1645235498517894,-9.340164453865598e-18,0.0,0.0,0.0,0.0,3.0646344785661155e-16,5.060717925350181e-16,0.0,0.0,2.1861564096451463e-16,6.191698820370289e-16,0.0,0.0,-3.64753920184986e-16,0.0,0.0,1.5609329708026425,0.19863193413443037,0.4297895386848198,-0.4196111162651748,0.4022933359531351,0.5523798848954252,-8.051929157166427e-16,5.714206248188894e-16
CA,2019,-1.0987223727915745,0.636573842519295,-0.5438246790182402,-2.160641372883533,0.8700815800030534,0.0,-1.1083083092745982,-0.16010188567008873,1.3033884172398897,-1.426246748371564,-0.9003966063389004,0.9926418955459387,0.05758249733141309,0.3919048940868747,1.0819568425020192,0.5274032751856975,0.23617151257359723,1.6344204799716655,-0.0598587864909568,0.19863193413443037,0.4297895386848198,-0.4196111162651748,0.4022933359531351,0.5523798848954252,-2.0891300555482877,-1.4286440095863655
CA,2020,-0.5773773888062153,-0.006675226184663714,-9.340164453865598e-18,-2.134613493628401,0.0,0.0,-1.226630340604414,-0.2373924511659915,1.914199206563849,-1.2590859059221273,-0.590971362109352,1.5735307138651782,-0.5885636729468898,0.557741725220161,0.9417703614040451,-0.6923056469418727,1.2231912777374925,0.8462416213618219,1.7635319404643426,0.23518486220601104,-0.13392488009892684,0.3211418245910583,-1.9517955132634341,-1.4453232024498495,-2.1882857805728184,-1.0992424463215758
CA,2021,-0.982867931905939,1.4084727249640454,0.12920509944589204,-2.459961984317546,-0.23298495524989785,0.0,-1.4277777938651002,-0.20426792309631714,1.5951189434841695,-1.303434700857692,-0.6984106830223897,1.1344181495086005,-0.663504429041204,0.1997768580178199,1.1082204898123453,-0.971565602176468,0.9001666273202187,0.33012450074928423,-1.4780515741228564,-0.2582796667603279,-0.5285249732475494,-0.6161374066964203,0.12926347616537398,0.09499331944263491,-2.4432576449216117,-1.0349062034964216
CA,2022,-0.982867931905939,0.636573842519295,-0.03905234517014101,0.0,0.0,0.0,0.0,3.0646344785661155e-16,5.060717925350181e-16,0.0,0.0,2.1861564096451463e-16,6.191698820370289e-16,0.0,0.0,-3.64753920184986e-16,0.0,0.0,-0.0598587864909568,0.19863193413443037,0.4297895386848198,-0.4196111162651748,0.4022933359531351,0.5523798848954252,-8.051929157166427e-16,5.714206248188894e-16
CO,2019,-1.0407951523487566,0.25062440129691976,0.5778916184219802,-0.1825225494935331,-1.881096131451366,0.0,0.23267471246330948,0.5575962225061628,0.10911657542737574,0.3084734227618719,0.24275776817581554,0.5436837579975116,-0.11277701216205706,-0.4878392710714213,-0.24145811287545452,-0.5033945007537642,0.4515212795184486,0.05806276275197734,-0.0598587864909568,0.19863193413443037,0.4297895386848198,-0.4196111162651748,0.4022933359531351,0.5523798848954252,0.04980058426658771,0.31358144611880895
CO,2020,-1.0407951523487566,0.3792742150377115,2.0361228050942666,0.05172836380265108,1.0777176336977266,0.0,0.04335946233560554,0.7342603722110863,1.0982653909743816,0.8406589619886492,0.9174767035096892,2.7431848090571362,-0.5258225748214175,-0.6314296980282939,0.43423390429020897,-1.1727970405072794,0.9898956968805723,-0.009952671747349302,-0.0598587864909568,0.5276082867786562,-0.47215353136917065,1.9387043689097712,-1.102545658691038,-0.5440026175869985,0.30477244861538083,1.240023342801029
CO,2021,-0.7511590501346683,-0.13532503992545547,1.6996079158622004,-0.5729407383205067,0.3639686991222875,0.0,-0.13017951694812474,0.4582226382971434,0.5375957858486593,0.8798905882778021,0.8272276739427403,1.8925272852811668,-0.4914021112664705,-0.694124109798193,0.5996607737123935,-1.2959999619343066,0.4335754656063774,-1.1302068870303768,0.9531360618175427,-0.6786383395835055,-0.39699160886467943,-0.24576093626830628,0.5276965855068171,0.3505916942544885,-0.44597804085606557,1.4124444735724422
CO,2022,-0.6932318296918507,1.0225232837416702,-9.340164453865598e-18,0.0,0.0,0.0,0.0,3.0646344785661155e-16,5.060717925350181e-16,0.0,0.0,2.1861564096451463e-16,6.191698820370289e-16,0.0,0.0,-3.64753920184986e-16,0.0,0.0,0.14274018317074313,0.19863193413443037,0.4297895386848198,-0.4196111162651748,0.4022933359531351,0.5523798848954252,-8.051929157166427e-16,5.714206248188894e-16
CT,2019,-0.8670134910203037,0.636573842519295,-0.20730978978617406,-0.33868982502432254,-0.12916692840256128,0.0,-1.2424066114483892,-1.2752943306824145,0.42363854903448783,-1.555881687413984,-2.322893215227513,-0.214425377775055,1.0226625830808678,0.8449225791339033,-0.07057386219398203,0.7697023539921845,-1.4686808090731291,-1.2622368481173054,-0.0598587864909568,0.19863193413443037,0.4297895386848198,-0.4196111162651748,0.4022933359531351,0.5523798848954252,-0.16267596935740655,-1.5367288975326245
CT,2020,-0.8670134910203037,0.636573842519295,-1.2729402723543835,-0.4297874024172831,-0.3497802354531515,0.0,-1.6368133825477738,-0.4361396195840304,0.6196449963548621,-1.3017289779755552,-1.6309839885475539,0.4373515675255144,0.530754945694351,0.9581770003956583,0.224465812136306,-0.3637645231364666,0.37973802387016536,-0.9461651230910222,-0.0598587864909568,0.07069668588389806,-1.449258523927667,0.7066357019754236,-1.3898619646304848,-1.3040714690011936,-0.2618316943819372,-0.8959399189940891
CT,2021,-0.9249407114631214,0.5079240287785033,0.18529091431790304,-1.0804843837955724,0.8830588333589705,0.0,-1.6959743982126816,-1.3636264055348761,0.4828963121778572,-1.73498259003838,-2.0822291363823093,0.18333577917574606,0.74773457671161,0.5739209282575546,0.44480758048008107,-0.29805629837538533,-0.28425709087645606,-1.262236848117305,-0.2624577561526567,-0.7151912676550861,0.14793232929294647,-2.339521799708879,1.1928100230130492,0.6600002532372583,-0.9559217695536518,-1.5109944004025628
CT,2022,-0.635304609249033,-0.6499242948886225,-0.26339560465818507,0.0,0.0,0.0,0.0,3.0646344785661155e-16,5.060717925350181e-16,0.0,0.0,2.1861564096451463e-16,6.191698820370289e-16,0.0,0.0,-3.64753920184986e-16,0.0,0.0,0.9531360618175427,0.19863193413443037,0.4297895386848198,-0.4196111162651748,0.4022933359531351,0.5523798848954252,-8.051929157166427e-16,5.714206248188894e-16
DC,2019,-0.6932318296918507,-2.0650722460373316,3.662611436382586,-1.7051534859187303,0.0,0.0,-2.2481438777518203,-0.9550905593422424,3.6554657850843864,-2.146061804633422,-2.0048728253249224,3.3949617543577055,-1.0700144606458275,-1.3736506373687374,0.7043742766249929,0.7738091180397519,0.8463291855840058,2.4266002464932357,-0.0598587864909568,0.19863193413443037,0.4297895386848198,-0.4196111162651748,0.4022933359531351,0.5523798848954252,-1.6925071554501652,-1.7709128214161853
DC,2020,-0.8670134910203037,-0.26397485366624723,2.653066768686388,-1.8613207614495197,0.0,0.0,-2.1810947266649245,-2.60027545346934,4.261718284935778,-1.5285901212997903,-2.8987679753213924,4.491758607929964,-1.3440710628744537,-1.4585914533150557,0.5740792990594784,-0.23645483766187192,0.1105508151891027,0.9742706745370248,-0.6676556954760565,-0.020685634295053584,0.7492277093289429,2.3166395428160094,-0.5961705117590848,-1.102283278360257,-1.8199930876245618,-0.883072670429058
DC,2021,-0.7511590501346683,0.3792742150377115,2.484809324070355,-1.8743347010770854,0.0,0.0,-2.6504387842731925,-0.9109245219160109,2.9215811800011235,-1.7452169273312026,-1.2570951517701827,3.8065067137770985,-1.1841684030685622,-1.2887098214224189,0.8698011460471768,-0.28162924218511504,1.1693538360012814,1.3063460312102075,0.34533915283244304,0.18035547009864003,-1.8062776558240399,-1.379566457987027,0.9848628623607412,0.4783908816604154,-1.8624883983493608,-0.9036602681331073
DC,2022,-1.156649593234392,-0.13532503992545547,3.045667472790465,0.0,0.0,0.0,0.0,3.0646344785661155e-16,5.060717925350181e-16,0.0,0.0,2.1861564096451463e-16,6.191698820370289e-16,0.0,0.0,-3.64753920184986e-16,0.0,0.0,-1.4780515741228564,0.19863193413443037,0.4297895386848198,-0.4196111162651748,0.4022933359531351,0.5523798848954252,-8.051929157166427e-16,5.714206248188894e-16
DE,2019,0.6970214609357736,1.9230719799272125,1.0265781373980682,0.3510489752366642,1.2723764340364827,0.0,-0.40232018900669997,-2.9867282809488604,0.163816049098178,-1.0595163287120866,-1.5751155416727731,-0.14156813615535405,-0.6160129033767838,-1.2644410168663271,-1.0106077841064347,1.1844855227965099,-2.671050341181873,-1.0181814655020742,-0.0598587864909568,0.19863193413443037,0.4297895386848198,-0.4196111162651748,0.4022933359531351,0.5523798848954252,0.20561672359085018,-1.3359998199181435
DE,2020,-0.5194501683633976,2.3090214211495876,-1.1046828277383502,-0.8722613497545199,-1.7643008512481124,0.0,-0.706013402753226,-0.7342603722110888,-0.5381605296771179,-0.46251331996409956,-1.4118077738849564,-0.383769236674901,-1.1780685740841412,-0.7264825158729815,-1.1177088913199726,-0.4992877367061967,-0.12274476566781752,-1.094198715824851,-4.314437149386655,-1.5193556852298606,-1.0170774695267946,2.225935101078513,-1.6454306124550753,-2.2053920538640455,-0.8284358373792553,-0.23713679246451053
DE,2021,-0.46152294792057996,0.7652236562600868,0.46571998867795816,-0.33868982502432254,0.8830588333589705,0.0,-0.3628795118967615,-0.7894679189938749,0.08632512806454094,-0.41987024791067207,-0.2987364092258905,-0.5964336176188937,-1.0952851807241426,-0.6071608934722007,-0.9403440003930947,-0.7374800514651162,0.09260500127703229,-0.7861288066220183,0.14274018317074313,0.9479669596018339,2.064561353157683,-0.23064352931205495,0.7038960880442677,0.16225604965628057,-0.2618316943819372,-0.396690674670893
DE,2022,0.11774925650759682,-1.421823177333373,1.2509213968861124,0.0,0.0,0.0,0.0,3.0646344785661155e-16,5.060717925350181e-16,0.0,0.0,2.1861564096451463e-16,6.191698820370289e-16,0.0,0.0,-3.64753920184986e-16,0.0,0.0,1.9661309101260425,0.19863193413443037,0.4297895386848198,-0.4196111162651748,0.4022933359531351,0.5523798848954252,-8.051929157166427e-16,5.714206248188894e-16
FL,2019,0.29153091783604984,-0.7785741086294142,-1.3290260872263944,-0.48184316092754625,-0.3497802354531515,-1.5423174740837626,-0.42204052756166927,-0.6128037692889539,-0.6338846086010219,-0.7951292819808351,-0.9046941791754214,-0.9626889403557695,1.7829626957819056,0.355501687252737,0.21832625821960613,2.6054258832548913,-1.3610059256007034,0.858244345096998,-0.0598587864909568,0.19863193413443037,0.4297895386848198,-0.4196111162651748,0.4022933359531351,0.5523798848954252,-0.601794180180328,-0.9242478658371567
FL,2020,0.05982203606477914,0.3792742150377115,-1.4972835318424274,0.6894114055533747,0.4677867259696241,-0.6766354558786776,-0.6034676422673859,-0.33676603537501093,-0.4561113191709145,-0.4232816936749459,-0.3674975746102344,-0.5924953883421531,1.133330908941076,0.33730008383567106,0.3987609261048341,0.765595589944617,-0.39193197434887855,0.014052775723001487,-0.8702546651377565,1.8435136973555601,-0.43457257011692296,1.2281862419660374,-1.9644945765093784,-2.460990428675898,0.7297255558633694,-0.24485714160352876
FL,2021,0.0,0.0,-9.340164453865598e-18,0.0,0.0,0.0,-0.7651744184181334,-0.6680113160717425,-0.1507059245089361,-0.45910187419982496,-0.6855179645128248,-0.8051597692861449,1.342032200622335,-0.2734648308259514,0.6003429463698045,0.5684709156613731,-0.8764689499747911,0.138080920986479,-0.0598587864909568,0.19863193413443037,-0.3406201669862985,-0.5783438893057953,1.1626497478039364,0.22951877986992597,-8.051929157166427e-16,-0.19338814734340537
FL,2022,0.05982203606477914,0.636573842519295,-0.8803395682503062,0.0,0.0,0.0,0.0,3.0646344785661155e-16,5.060717925350181e-16,0.0,0.0,2.1861564096451463e-16,6.191698820370289e-16,0.0,0.0,-3.64753920184986e-16,0.0,0.0,-0.0598587864909568,0.19863193413443037,0.4297895386848198,-0.4196111162651748,0.4022933359531351,0.5523798848954252,-8.051929157166427e-16,5.714206248188894e-16
GA,2019,0.5232397996073206,0.3792742150377115,-1.6655409764584606,1.4442199039521904,0.8571043266471363,1.1990089168990068,0.350996743793125,-0.04968679210450788,-1.586567108367494,-0.7848949446880121,-1.016431072924981,-1.0099476916766563,0.9786566739789737,0.45864410661612426,-0.6221104557108309,1.8333542423121871,-0.9303063917110039,-0.6941079246523411,-0.0598587864909568,0.19863193413443037,0.4297895386848198,-0.4196111162651748,0.4022933359531351,0.5523798848954252,1.4379807346100169,-1.4132033113083282
GA,2020,0.05982203606477914,0.12197458755612803,-1.1046828277383502,-0.02635527396274365,0.6624455263083802,-1.2697879498340137,0.2800035249952357,1.0434226341947048,-1.1125050032205415,-0.5682681386565998,-0.5093174782154442,-0.907553730481401,0.3590883299899335,0.6042569339526693,-0.3591328962788635,0.34670565709272394,0.6668710464632969,-0.622091582241289,-1.680650543784556,-1.8666085019098768,0.09156088741457181,0.5403442254566774,-1.8549651560131235,-1.8825309488385469,-0.04935514075794294,-1.040053102922434
GA,2021,0.05982203606477914,-1.421823177333373,-1.1607686426103614,-0.22156436837623047,-1.9459823982309514,-1.9430961862157465,0.2602831864402669,-0.34780754473156744,-1.35865263473915,-0.3414069953323648,-0.595268934945874,-1.2797163971333878,0.5634326009680346,-0.18043441336093766,-0.29193888952387326,0.3138515447121833,-0.033015696107463834,-0.5180679765364365,-0.0598587864909568,-0.07551502640242458,0.3358371355541974,0.5856964463254264,1.146775918746507,0.4985697007245087,-0.2618316943819372,-0.6849170425275832
GA,2022,0.29153091783604984,-2.322371873518915,-0.09513816004215203,0.0,0.0,0.0,0.0,3.0646344785661155e-16,5.060717925350181e-16,0.0,0.0,2.1861564096451463e-16,6.191698820370289e-16,0.0,0.0,-3.64753920184986e-16,0.0,0.0,0.7505370921558429,0.19863193413443037,0.4297895386848198,-0.4196111162651748,0.4022933359531351,0.5523798848954252,-8.051929157166427e-16,5.714206248188894e-16
GU,2019,-1.5621401363341159,2.0517217936680043,-9.340164453865598e-18,0.8846204999668615,3.3227824642713806,0.0,0.0,3.0646344785661155e-16,5.060717925350181e-16,0.0,0.0,2.1861564096451463e-16,6.191698820370289e-16,0.0,0.0,-3.64753920184986e-16,0.0,0.0,-0.0598587864909568,0.19863193413443037,0.4297895386848198,-0.4196111162651748,0.4022933359531351,0.5523798848954252,1.3388250095854863,5.714206248188894e-16
GU,2020,-1.3883584750056628,-0.907223922370206,-9.340164453865598e-18,-1.5750140896430724,0.0,0.0,0.0,3.0646344785661155e-16,5.060717925350181e-16,0.0,0.0,2.1861564096451463e-16,6.191698820370289e-16,0.0,0.0,-3.64753920184986e-16,0.0,0.0,0.547938122494143,-3.2556197686299417,0.4297895386848198,-0.4196111162651748,0.4022933359531351,0.5523798848954252,-1.3808748768016403,5.714206248188894e-16
GU,2021,0.0,0.0,-9.340164453865598e-18,0.0,0.0,0.0,0.0,3.0646344785661155e-16,5.060717925350181e-16,0.0,0.0,2.1861564096451463e-16,6.191698820370289e-16,0.0,0.0,-3.64753920184986e-16,0.0,0.0,-0.0598587864909568,0.19863193413443037,0.4297895386848198,-0.4196111162651748,0.4022933359531351,0.5523798848954252,-8.051929157166427e-16,5.714206248188894e-16
GU,2022,-0.3456685070349446,0.0,-9.340164453865598e-18,0.0,0.0,0.0,0.0,3.0646344785661155e-16,5.060717925350181e-16,0.0,0.0,2.1861564096451463e-16,6.191698820370289e-16,0.0,0.0,-3.64753920184986e-16,0.0,0.0,-0.0598587864909568,0.19863193413443037,0.4297895386848198,-0.4196111162651748,0.4022933359531351,0.5523798848954252,-8.051929157166427e-16,5.714206248188894e-16
HI,2019,-1.2145768136772097,1.5371225387048373,-9.340164453865598e-18,-1.718167425546296,1.2983309407483168,0.0,-2.4966201435444324,1.2973773493955305,5.060717925350181e-16,-2.603195537046166,-0.3417121375911059,2.1861564096451463e-16,-1.1349340691228789,1.5001803021483573,-1.491880593909944,-0.1337857364726825,1.5821075559789088,0.0,-0.0598587864909568,0.19863193413443037,0.4297895386848198,-0.4196111162651748,0.4022933359531351,0.5523798848954252,-1.5791863268507016,-2.2984700125824493
HI,2020,-1.677994577219751,1.5371225387048373,-9.340164453865598e-18,-1.601041968898204,0.0,0.0,-2.5202845498103956,0.8777999938463372,5.060717925350181e-16,-2.5366723446428194,-0.44915145850414323,2.1861564096451463e-16,-1.6094136236967642,1.2150218486142887,-1.7169975708555967,-1.1727970405072794,1.9230780203082538,0.0,-1.680650543784556,0.3631201104565433,0.3170466549280705,-0.12482168061830737,-1.3263666484007721,-1.1493671895098088,-1.3383795660768414,-2.182664775497172
HI,2021,-1.7938490181053866,1.5371225387048373,-9.340164453865598e-18,-2.5640735013380724,2.180784168950678,0.0,-2.4374591278795252,1.4409169710307814,5.060717925350181e-16,-2.352454273372012,-0.6253519448015239,2.1861564096451463e-16,-1.595906859516975,1.477933897971941,-1.8933392027963578,-1.1604767483645766,1.7974573229237578,0.0,-0.46505672581435664,-1.153826404514054,0.8243896318334425,0.3967288593723065,0.4515022060311622,0.5725587039595188,-2.358267023472014,-1.9587746504656354
HI,2022,-1.7938490181053866,1.4084727249640454,-9.340164453865598e-18,0.0,0.0,0.0,0.0,3.0646344785661155e-16,5.060717925350181e-16,0.0,0.0,2.1861564096451463e-16,6.191698820370289e-16,0.0,0.0,-3.64753920184986e-16,0.0,0.0,-0.0598587864909568,0.19863193413443037,0.4297895386848198,-0.4196111162651748,0.4022933359531351,0.5523798848954252,-8.051929157166427e-16,5.714206248188894e-16
IA,2019,-0.3456685070349446,0.5079240287785033,3.718697251254597,0.3770768544917958,-0.5055072757241564,0.0,0.4850950459669159,1.5734150833094727,5.060717925350181e-16,0.35964510922598475,1.8371572905252875,1.2486267985340784,-0.6735255766584671,1.9653323894734305,2.480069703866006,-0.515714792896467,0.7207084881995097,2.462608417698761,-0.0598587864909568,0.19863193413443037,0.4297895386848198,-0.4196111162651748,0.4022933359531351,0.5523798848954252,0.4889187950895092,0.22608415587659866
IA,2020,-0.28774128659212694,1.5371225387048373,-9.340164453865598e-18,1.040787775497651,0.28610517898678506,0.0,0.007862852936660449,2.125490551137357,5.060717925350181e-16,0.7059068542998176,2.1594752532644,1.9102493170264983,-1.1013850097085636,1.2898506626622352,2.103510396975095,-1.3001067259818742,1.3488119751219887,-0.6741033850937156,0.14274018317074313,1.1307315999597372,-1.8438586170762896,1.1148056897941658,-1.1565166774862914,-0.7323382621852063,1.1971739738361566,1.0598818628905973
IA,2021,-0.11395962526367388,0.12197458755612803,-9.340164453865598e-18,0.11679806194048001,-0.5184845290800735,0.0,0.10252047800051285,1.518207536526684,3.0902378904860974,0.6632637822463902,2.7396475861948,4.529171786059001,-1.1819898927169832,0.8813257859680396,2.254952726920353,-1.312427018124577,0.9001666273202179,0.2261008950444318,0.547938122494143,-1.098997012406683,0.8807610737118171,-0.6085787032182947,0.10862749839071721,0.5322010658313316,0.14895630929111836,0.9337828269532953
IA,2022,-0.17188684570649157,-0.006675226184663714,2.653066768686388,0.0,0.0,0.0,0.0,3.0646344785661155e-16,5.060717925350181e-16,0.0,0.0,2.1861564096451463e-16,6.191698820370289e-16,0.0,0.0,-3.64753920184986e-16,0.0,0.0,-0.2624577561526567,0.19863193413443037,0.4297895386848198,-0.4196111162651748,0.4022933359531351,0.5523798848954252,-8.051929157166427e-16,5.714206248188894e-16
ID,2019,-0.809086270577486,0.7652236562600868,-9.340164453865598e-18,-0.33868982502432254,-0.27191671531764905,0.0,0.9938797806851222,-0.2925999979487776,5.060717925350181e-16,0.24706739900493685,-0.34171213759110547,2.1861564096451463e-16,-1.2325313328736138,-0.6860345082794961,-1.2333371567511489,-0.9140709055105221,0.2182256986615276,0.0,-0.0598587864909568,0.19863193413443037,0.4297895386848198,-0.4196111162651748,0.4022933359531351,0.5523798848954252,-0.1768410729323395,-0.2757385381596022
ID,2020,-0.5194501683633976,0.8938734700008785,-9.340164453865598e-18,-1.0804843837955724,-0.49253002236823934,0.0,0.05124759775759236,1.0213396154815881,5.060717925350181e-16,0.08502372520191151,0.44044611865580513,2.1861564096451463e-16,-1.5026666164693978,-0.97928256333226,0.023224878200039965,-1.4561637597894421,0.5950877908150144,0.0,0.9531360618175427,-0.8431265159056185,-4.061135330959027,-1.1376879466870342,-0.581884065607399,-0.33548815392469683,-1.0550774945781825,0.0948382205132855
ID,2021,-0.5194501683633976,-0.13532503992545547,-9.340164453865598e-18,-0.8332195308718225,0.97389960685039,0.0,0.4022696240360446,-0.1048943388872977,5.060717925350181e-16,0.5233945059111478,0.51350485687667,2.1861564096451463e-16,-1.5815286911965543,-0.8963641477656169,-0.7254596133086079,-1.4315231755040365,0.20027988474945718,0.0,-0.0598587864909568,0.5458847508144467,2.1021423144099325,1.5229756776129049,0.11497703001368827,0.5927375230236126,-0.7859405266544564,0.5271777722983219
ID,2022,-0.3456685070349446,1.0225232837416702,-9.340164453865598e-18,0.0,0.0,0.0,0.0,3.0646344785661155e-16,5.060717925350181e-16,0.0,0.0,2.1861564096451463e-16,6.191698820370289e-16,0.0,0.0,-3.64753920184986e-16,0.0,0.0,0.547938122494143,0.19863193413443037,0.4297895386848198,-0.4196111162651748,0.4022933359531351,0.5523798848954252,-8.051929157166427e-16,5.714206248188894e-16
IL,2019,-0.46152294792057996,0.3792742150377115,0.5218058035499692,0.06474230343021686,3.309805210915463,-0.2598255952614144,-0.46148120467160775,-0.01656226403483719,1.0162161804681786,-1.1328624126439815,-1.2828805887893127,0.3664634405441835,0.7917404858135041,0.590100131294951,0.9134601961214853,1.5048131185067808,-1.0379812751834263,1.8624722309399961,-0.0598587864909568,0.19863193413443037,0.4297895386848198,-0.4196111162651748,0.4022933359531351,0.5523798848954252,0.17728651644098428,-1.4080564118823156
IL,2020,-0.22981406614930924,-0.13532503992545547,0.8022348779100242,-0.8982892290096515,-1.323074237146932,0.0,-0.5837473037124167,-0.06072830146106683,1.2167809172611204,-0.6245569937671248,-0.5479956337441371,1.3687427914746666,0.13252325342572732,0.6629065449632235,0.9659874907421374,-0.10093162409214186,0.8822208134081466,1.0462870169480765,0.7505370921558429,-1.153826404514054,-0.15271536072504963,1.8328825202160186,-1.99941700043572,-2.0775928664581187,-0.9275915624037859,-0.5613914563032883
IL,2021,-0.6932318296918507,1.5371225387048373,0.6900632481660022,0.07775624305778266,1.5968077679344095,0.0,-0.8282795017940354,0.1821849043832017,1.3079467067124575,-0.9332928354339406,-0.556590779417181,0.8311744951995744,0.27804774491119827,0.24022486561130674,1.3578956824247963,-0.2487751298045744,-0.08685313784367509,1.3423542024157344,-1.680650543784556,1.5693667368187052,-0.7352202601349233,-1.7877364458057659,0.9324792264712303,0.31023405612630134,0.24811203431564902,-0.8676319721510215
IL,2022,-0.5194501683633976,-0.39262466740703894,2.7652383984304096,0.0,0.0,0.0,0.0,3.0646344785661155e-16,5.060717925350181e-16,0.0,0.0,2.1861564096451463e-16,6.191698820370289e-16,0.0,0.0,-3.64753920184986e-16,0.0,0.0,0.547938122494143,0.19863193413443037,0.4297895386848198,-0.4196111162651748,0.4022933359531351,0.5523798848954252,-8.051929157166427e-16,5.714206248188894e-16
IN,2019,1.2762936653639503,-1.6791228048149565,-0.9364253831223173,1.470247783207322,0.16930989878353142,1.5997876290309905,1.8812950156587371,1.1207131996906077,0.004275917558336512,1.4137818503867163,0.8487155381253454,-0.5078234588922311,1.5241556660143312,1.235245852411033,0.6671958667960899,2.0756533211186743,-0.6431733691178708,0.9702697666252998,-0.0598587864909568,0.19863193413443037,0.4297895386848198,-0.4196111162651748,0.4022933359531351,0.5523798848954252,1.2821645952857545,0.9054748801102277
IN,2020,0.8708031222642266,-0.7785741086294142,-0.20730978978617406,1.157913232145743,-0.2070304485380637,0.9745728381050958,1.6367628175771194,1.474041499100452,0.29600644380261537,1.9169701006171622,1.592195638843563,0.14789171568508017,0.8788808998766603,1.8844363742864627,0.7756613193244496,0.19475538733272357,0.48741290734258946,0.15008364472165475,-1.4780515741228564,-0.24000320272453754,-0.735220260134919,1.8102064097816466,-1.9486207474519468,-2.5282531588895445,1.0413578345118943,1.824196427653428
IN,2021,0.986657563149862,-0.907223922370206,0.6339774332939911,0.41611867337449315,0.454809472613707,2.7059368745152654,1.408006890339476,0.7342603722110863,-0.14614763503636824,1.5707083555433294,0.547885439568842,-0.34044871463075393,1.1642657559334966,0.9763786038127301,1.402919077813927,0.15368774685704795,-0.4098777882609506,0.7302152919217937,0.34533915283244304,-0.8431265159056185,-0.6600583376304237,-1.9540279223245154,1.4420291392146674,0.4851171546817798,0.20561672359085018,1.4510462192675337
